,lat1,long1,lat2,long2,lat3,long3,lat4,long4,lat5,long5,NCP_cur,PNpop_c_norm,pop,PN,country
8396,-48.0,-29.0,-49.0,-29.0,-49.0,-28.0,-48.0,-28.0,-48.0,-29.0,21.447958052158356,0.004119481831906153,130895.0,345.16523524517186,Brazil
8401,21.0,-29.0,20.0,-29.0,20.0,-28.0,21.0,-28.0,21.0,-29.0,86.18198235829672,0.001574890915212362,50193.0,10.194396121780361,South Africa
8402,22.0,-29.0,21.0,-29.0,21.0,-28.0,22.0,-28.0,22.0,-29.0,72.59747584660849,0.003435129378421104,109495.0,10.32572440447012,South Africa
8403,23.0,-29.0,22.0,-29.0,22.0,-28.0,23.0,-28.0,23.0,-29.0,78.77781391143799,0.00031196643595503114,9944.0,0.6401492246025259,South Africa
8404,24.0,-29.0,23.0,-29.0,23.0,-28.0,24.0,-28.0,24.0,-29.0,0.0,0.001078736547146214,34361.0,21.92240567737264,South Africa
8405,25.0,-29.0,24.0,-29.0,24.0,-28.0,25.0,-28.0,25.0,-29.0,3.5734330303967,0.009212821559464584,292829.0,695.2115327249783,South Africa
8406,26.0,-29.0,25.0,-29.0,25.0,-28.0,26.0,-28.0,26.0,-29.0,3.535949190457662,0.0016674266588431047,0.0,42682.814641760226,South Africa
8407,27.0,-29.0,26.0,-29.0,26.0,-28.0,27.0,-28.0,27.0,-29.0,2.7445444837212563,0.025178254032382535,0.0,15789.26377862768,South Africa
8408,28.0,-29.0,27.0,-29.0,27.0,-28.0,28.0,-28.0,28.0,-29.0,2.1721608315904932,0.02131767282569578,604534.0,60264.10299710696,South Africa
8409,29.0,-29.0,28.0,-29.0,28.0,-28.0,29.0,-28.0,29.0,-29.0,2.6412252957622213,0.02426646755776012,724925.0,39076.90824359546,South Africa
8410,30.0,-29.0,29.0,-29.0,29.0,-28.0,30.0,-28.0,30.0,-29.0,1.5102478365103402,0.017595101438875632,556161.0,3816.292489095008,South Africa
8411,31.0,-29.0,30.0,-29.0,30.0,-28.0,31.0,-28.0,31.0,-29.0,0.8920825241754452,0.01841639004815226,586124.0,779.7782241876315,South Africa
8412,32.0,-29.0,31.0,-29.0,31.0,-28.0,32.0,-28.0,32.0,-29.0,3.3954846362272897,0.03253971525327936,1030738.0,5295.374217688758,South Africa
8413,33.0,-29.0,32.0,-29.0,32.0,-28.0,33.0,-28.0,33.0,-29.0,6.233375146985054,0.007900253041002966,249372.0,1990.7443877794774,South Africa
8414,115.0,-29.0,114.0,-29.0,114.0,-28.0,115.0,-28.0,115.0,-29.0,0.9410899132490158,0.008059064309327842,0.0,206296.05882619665,Australia
8415,116.0,-29.0,115.0,-29.0,115.0,-28.0,116.0,-28.0,116.0,-29.0,3.289838507771492,0.004395443045107993,0.0,112514.62231803719,Australia
8416,117.0,-29.0,116.0,-29.0,116.0,-28.0,117.0,-28.0,117.0,-29.0,0.14120883618791896,6.7111925886715e-05,0.0,808.1995112305676,Australia
8417,149.0,-29.0,148.0,-29.0,148.0,-28.0,149.0,-28.0,149.0,-29.0,9.145744845500807e-17,5.4252909237458505e-05,1729.0,0.035359168535655676,Australia
8418,150.0,-29.0,149.0,-29.0,149.0,-28.0,150.0,-28.0,150.0,-29.0,0.00928401908216377,1.1650542477890007e-05,0.0,298.2307752022837,Australia
8419,151.0,-29.0,150.0,-29.0,150.0,-28.0,151.0,-28.0,151.0,-29.0,1.0183620577057204,9.071593844727493e-05,0.0,2322.1480628628356,Australia
8420,152.0,-29.0,151.0,-29.0,151.0,-28.0,152.0,-28.0,152.0,-29.0,1.4985909995933375,0.0004890863410487993,15048.0,436.4028243633538,Australia
8421,153.0,-29.0,152.0,-29.0,152.0,-28.0,153.0,-28.0,153.0,-29.0,2.802778221666813,0.0008087808791778293,0.0,9832.60011267987,Australia
8422,154.0,-29.0,153.0,-29.0,153.0,-28.0,154.0,-28.0,154.0,-29.0,6.024978309869766,0.00533040667927927,164853.0,4074.6704146437037,Australia
8424,-70.0,-30.0,-71.0,-30.0,-71.0,-29.0,-70.0,-29.0,-70.0,-30.0,100.00000794728597,0.0029076128795941345,0.0,0.0,Chile
8425,-69.0,-30.0,-70.0,-30.0,-70.0,-29.0,-69.0,-29.0,-69.0,-30.0,66.66666666666666,0.0002673987251116988,0.0,0.0,Argentina
8427,-67.0,-30.0,-68.0,-30.0,-68.0,-29.0,-67.0,-29.0,-67.0,-30.0,99.53176776568094,0.0011065878364129602,35235.0,32.85978622670607,Argentina
8429,-65.0,-30.0,-66.0,-30.0,-66.0,-29.0,-65.0,-29.0,-65.0,-30.0,95.89527249336243,0.0017759290606437972,56441.0,138.98653206842772,Argentina
8430,-64.0,-30.0,-65.0,-30.0,-65.0,-29.0,-64.0,-29.0,-64.0,-30.0,87.50998179117838,0.0009766171914719131,30846.0,230.54878558306217,Argentina
8431,-63.0,-30.0,-64.0,-30.0,-64.0,-29.0,-63.0,-29.0,-63.0,-30.0,2.5969866042335825,0.0005724594956282229,0.0,14653.827448559527,Argentina
8432,-62.0,-30.0,-63.0,-30.0,-63.0,-29.0,-62.0,-29.0,-62.0,-30.0,0.03411949146538973,0.0021686470985678662,0.0,55513.06358253031,Argentina
8433,-61.0,-30.0,-62.0,-30.0,-62.0,-29.0,-61.0,-29.0,-61.0,-30.0,0.00994399039579245,0.0019011378060291386,0.0,48665.35637584513,Argentina
8434,-60.0,-30.0,-61.0,-30.0,-61.0,-29.0,-60.0,-29.0,-60.0,-30.0,0.41285383825500804,0.000875289940768366,0.0,22405.686092085445,Argentina
8435,-59.0,-30.0,-60.0,-30.0,-60.0,-29.0,-59.0,-29.0,-59.0,-30.0,6.500794738531113,0.0015862535978351823,0.0,40604.94531027831,Argentina
8436,-58.0,-30.0,-59.0,-30.0,-59.0,-29.0,-58.0,-29.0,-58.0,-30.0,2.3839039728045464,0.001909232433466052,60475.0,312.2872876365129,Argentina
8437,-57.0,-30.0,-58.0,-30.0,-58.0,-29.0,-57.0,-29.0,-57.0,-30.0,0.8170686351756254,0.006962843546603908,221802.0,132.92530057271213,Argentina
8438,-56.0,-30.0,-57.0,-30.0,-57.0,-29.0,-56.0,-29.0,-56.0,-30.0,2.9971235742171602,0.0005289532322898017,0.0,13540.1534143937,Brazil
8439,-55.0,-30.0,-56.0,-30.0,-56.0,-29.0,-55.0,-29.0,-55.0,-30.0,3.685759256283442,0.0034766442624895237,101299.0,7654.591563789078,Brazil
8440,-54.0,-30.0,-55.0,-30.0,-55.0,-29.0,-54.0,-29.0,-54.0,-30.0,0.8548422095676264,0.006708944337014056,0.0,39665.29635272596,Brazil
8441,-53.0,-30.0,-54.0,-30.0,-54.0,-29.0,-53.0,-29.0,-53.0,-30.0,9.928086151679356,0.016832014102889366,0.0,113574.07070724883,Brazil
8442,-52.0,-30.0,-53.0,-30.0,-53.0,-29.0,-52.0,-29.0,-52.0,-30.0,6.410037726163864,0.014152281693952206,446293.0,3908.0033140883106,Brazil
8443,-51.0,-30.0,-52.0,-30.0,-52.0,-29.0,-51.0,-29.0,-51.0,-30.0,48.19042980670929,0.12779195498652338,4069979.0,3131.1678829873117,Brazil
8444,-50.0,-30.0,-51.0,-30.0,-51.0,-29.0,-50.0,-29.0,-50.0,-30.0,13.46103847026825,0.021567327031937113,687521.0,19.021070752157264,Brazil
8445,-49.0,-30.0,-50.0,-30.0,-50.0,-29.0,-49.0,-29.0,-49.0,-30.0,19.629105428854622,0.0010203976592169123,32440.0,71.3744175750966,Brazil
8447,18.0,-30.0,17.0,-30.0,17.0,-29.0,18.0,-29.0,18.0,-30.0,87.5313917795817,0.0012611896515467428,40205.0,0.009616663330549429,South Africa
8450,21.0,-30.0,20.0,-30.0,20.0,-29.0,21.0,-29.0,21.0,-30.0,23.029126226902008,2.1869787806600598e-05,696.0,0.46946751629988415,South Africa
8451,22.0,-30.0,21.0,-30.0,21.0,-29.0,22.0,-29.0,22.0,-30.0,30.98102832833926,7.442363523317914e-05,2372.0,0.13807646704174534,South Africa
8452,23.0,-30.0,22.0,-30.0,22.0,-29.0,23.0,-29.0,23.0,-30.0,2.5708476702372236,0.0005849591457716572,18616.0,24.880361854753684,South Africa
8453,24.0,-30.0,23.0,-30.0,23.0,-29.0,24.0,-29.0,24.0,-30.0,0.48709376715123653,0.00014385699290736395,0.0,42.02488683904155,South Africa
8454,25.0,-30.0,24.0,-30.0,24.0,-29.0,25.0,-29.0,25.0,-30.0,4.832891871531805,0.001106328967087371,33975.0,1038.2381980646626,South Africa
8455,26.0,-30.0,25.0,-30.0,25.0,-29.0,26.0,-29.0,26.0,-30.0,3.0556896701455116,0.0019438551525270014,0.0,49758.83570393813,South Africa
8456,27.0,-30.0,26.0,-30.0,26.0,-29.0,27.0,-29.0,27.0,-30.0,5.236703529953957,0.00035824006994678866,0.0,9170.235117506758,South Africa
8457,28.0,-30.0,27.0,-30.0,27.0,-29.0,28.0,-29.0,28.0,-30.0,1.2962483180065951,0.019923621415859998,632048.0,2486.767048520571,Lesotho
8458,29.0,-30.0,28.0,-30.0,28.0,-29.0,29.0,-29.0,29.0,-30.0,2.037247146169345,0.012135715075707475,386393.0,386.04009821382635,Lesotho
8459,30.0,-30.0,29.0,-30.0,29.0,-29.0,30.0,-29.0,30.0,-30.0,7.4162788689136505,0.010103306794616438,320506.0,1266.044781554104,South Africa
8460,31.0,-30.0,30.0,-30.0,30.0,-29.0,31.0,-29.0,31.0,-30.0,1.6053501206139724,0.12790068562342208,4069207.0,6534.754216682267,South Africa
8461,32.0,-30.0,31.0,-30.0,31.0,-29.0,32.0,-29.0,32.0,-30.0,0.88439437871178,0.02444367017124686,755382.0,19156.451047770744,South Africa
8462,115.0,-30.0,114.0,-30.0,114.0,-29.0,115.0,-29.0,115.0,-30.0,0.10571336994568507,0.000329878087243968,0.0,8444.224624537177,Australia
8463,116.0,-30.0,115.0,-30.0,115.0,-29.0,116.0,-29.0,116.0,-30.0,2.334376921256383,0.010728785483252536,0.0,274635.6247120341,Australia
8464,117.0,-30.0,116.0,-30.0,116.0,-29.0,117.0,-29.0,117.0,-30.0,1.0849247686564922,0.006031225840902712,0.0,154387.41684054336,Australia
8465,118.0,-30.0,117.0,-30.0,117.0,-29.0,118.0,-29.0,118.0,-30.0,1.7797854633346134e-15,2.6687455553417574e-05,0.0,312.95418410246856,Australia
8466,146.0,-30.0,145.0,-30.0,145.0,-29.0,146.0,-29.0,146.0,-30.0,1.2112842460977412e-15,7.072858723861878e-05,2254.0,0.23826899461437204,Australia
8468,148.0,-30.0,147.0,-30.0,147.0,-29.0,148.0,-29.0,148.0,-30.0,1.2919206797688672e-14,9.590096814088511e-05,3057.0,0.08493783938433075,Australia
8469,149.0,-30.0,148.0,-30.0,148.0,-29.0,149.0,-29.0,149.0,-30.0,0.3817169461399317,9.043494515056523e-06,0.0,231.49551918988084,Australia
8470,150.0,-30.0,149.0,-30.0,149.0,-29.0,150.0,-29.0,150.0,-30.0,0.5787001612285774,8.519429790139894e-05,0.0,2180.8050186646747,Australia
8471,151.0,-30.0,150.0,-30.0,150.0,-29.0,151.0,-29.0,151.0,-30.0,0.7431494072079659,7.54280963078472e-05,0.0,1930.809631964518,Australia
8472,152.0,-30.0,151.0,-30.0,151.0,-29.0,152.0,-29.0,152.0,-30.0,0.5476006772369146,0.0008443445358137323,0.0,284.684902885789,Australia
8473,153.0,-30.0,152.0,-30.0,152.0,-29.0,153.0,-29.0,153.0,-30.0,3.503505326807499,0.0010288444512675393,32784.0,11.585632166711576,Australia
8474,154.0,-30.0,153.0,-30.0,153.0,-29.0,154.0,-29.0,154.0,-30.0,0.3071241003150741,0.0031902658912023297,101696.0,4.672227738750404,Australia
8475,-71.0,-31.0,-72.0,-31.0,-72.0,-30.0,-71.0,-30.0,-71.0,-31.0,99.98366634051004,0.005508487061986655,167783.0,6280.560303009541,Chile
8476,-70.0,-31.0,-71.0,-31.0,-71.0,-30.0,-70.0,-30.0,-70.0,-31.0,99.9677817026774,0.0014987966596095499,47174.0,486.587415251543,Chile
8477,-68.0,-31.0,-69.0,-31.0,-69.0,-30.0,-68.0,-30.0,-68.0,-31.0,99.46650067965189,0.001114766376937397,35523.0,11.045395831438421,Argentina
8480,-65.0,-31.0,-66.0,-31.0,-66.0,-30.0,-65.0,-30.0,-65.0,-31.0,97.67030676205954,0.00122778875631921,38995.0,116.44261183457951,Argentina
8481,-64.0,-31.0,-65.0,-31.0,-65.0,-30.0,-64.0,-30.0,-64.0,-31.0,3.6189057553807893,0.023409238152660203,686348.0,48109.7792859335,Argentina
8482,-63.0,-31.0,-64.0,-31.0,-64.0,-30.0,-63.0,-30.0,-63.0,-31.0,5.578171461820602,0.01205403895083827,0.0,308559.48445742065,Argentina
8483,-62.0,-31.0,-63.0,-31.0,-63.0,-30.0,-62.0,-30.0,-62.0,-31.0,5.335809414585432,0.0035160372285187595,0.0,90003.57796997156,Argentina
8484,-61.0,-31.0,-62.0,-31.0,-62.0,-30.0,-61.0,-30.0,-61.0,-31.0,0.0075262883910909295,0.005926184694397356,0.0,151698.57186960065,Argentina
8485,-60.0,-31.0,-61.0,-31.0,-61.0,-30.0,-60.0,-30.0,-60.0,-31.0,0.2405200182693079,0.03174729798227866,0.0,812667.8483685155,Argentina
8486,-59.0,-31.0,-60.0,-31.0,-60.0,-30.0,-59.0,-30.0,-59.0,-31.0,1.1633488349616528,0.0034281859216934414,0.0,13029.508992027042,Argentina
8487,-58.0,-31.0,-59.0,-31.0,-59.0,-30.0,-58.0,-30.0,-58.0,-31.0,0.4280750562126438,0.006364289505783445,0.0,9603.817175666481,Argentina
8488,-57.0,-31.0,-58.0,-31.0,-58.0,-30.0,-57.0,-30.0,-57.0,-31.0,10.252807786067326,0.00016035403007483322,0.0,4104.745061166355,Uruguay
8489,-56.0,-31.0,-57.0,-31.0,-57.0,-30.0,-56.0,-30.0,-56.0,-31.0,0.007793129225319717,0.002226091196886562,70787.0,143.2564179173593,Uruguay
8490,-55.0,-31.0,-56.0,-31.0,-56.0,-30.0,-55.0,-30.0,-55.0,-31.0,0.3602685173973441,0.005470423634642056,173545.0,679.021878167064,Brazil
8491,-54.0,-31.0,-55.0,-31.0,-55.0,-30.0,-54.0,-30.0,-54.0,-31.0,0.7753151313712199,0.005327144412009832,157361.0,10006.720878057347,Brazil
8492,-53.0,-31.0,-54.0,-31.0,-54.0,-30.0,-53.0,-30.0,-53.0,-31.0,2.9931261514623957,0.0019436396709552864,0.0,6620.407909727308,Brazil
8493,-52.0,-31.0,-53.0,-31.0,-53.0,-30.0,-52.0,-30.0,-52.0,-31.0,4.760234182079634,0.003342006393734837,97743.0,7063.418375780804,Brazil
8494,-51.0,-31.0,-52.0,-31.0,-52.0,-30.0,-51.0,-30.0,-51.0,-31.0,33.8246335585912,0.004535950433224293,143166.0,1152.1846458949612,Brazil
8495,-50.0,-31.0,-51.0,-31.0,-51.0,-30.0,-50.0,-30.0,-50.0,-31.0,28.17050963640213,1.6857668649053943e-06,0.0,43.15228753383425,Brazil
8496,18.0,-31.0,17.0,-31.0,17.0,-30.0,18.0,-30.0,18.0,-31.0,3.441177556912104,0.0001462770221482172,4661.0,1.2944429228720389,South Africa
8497,19.0,-31.0,18.0,-31.0,18.0,-30.0,19.0,-30.0,19.0,-31.0,3.3028239907001176e-15,0.000163764099146177,5219.0,1.1095488060794503,South Africa
8498,20.0,-31.0,19.0,-31.0,19.0,-30.0,20.0,-30.0,20.0,-31.0,6.423908625324577e-16,0.00014604354721092018,4655.0,0.029933239843107005,South Africa
8499,21.0,-31.0,20.0,-31.0,20.0,-30.0,21.0,-30.0,21.0,-31.0,0.6588404377301533,0.00021560250714956614,6871.0,1.1041749393364129,South Africa
8500,22.0,-31.0,21.0,-31.0,21.0,-30.0,22.0,-30.0,22.0,-31.0,2.0696463555259725e-16,3.675394416605409e-05,1171.0,0.022685246089403185,South Africa
8501,23.0,-31.0,22.0,-31.0,22.0,-30.0,23.0,-30.0,23.0,-31.0,1.7345424699025583e-17,0.0002876027762850283,9168.0,0.028904888743840996,South Africa
8502,24.0,-31.0,23.0,-31.0,23.0,-30.0,24.0,-30.0,24.0,-31.0,1.109017811443592e-14,0.000246237176193174,7849.0,0.1595726546483182,South Africa
8503,25.0,-31.0,24.0,-31.0,24.0,-30.0,25.0,-30.0,25.0,-31.0,17.815028627713524,0.0014560683076250123,46412.0,4.137683614901355,South Africa
8504,26.0,-31.0,25.0,-31.0,25.0,-30.0,26.0,-30.0,26.0,-31.0,8.722341060638428,0.001370113610694663,43663.0,11.668041141585018,South Africa
8505,27.0,-31.0,26.0,-31.0,26.0,-30.0,27.0,-30.0,27.0,-31.0,17.891057332356773,0.0022782466416017633,72400.0,182.97779097512156,South Africa
8506,28.0,-31.0,27.0,-31.0,27.0,-30.0,28.0,-30.0,28.0,-31.0,2.6662802323698997,0.006410240357173352,203663.0,553.1975952802011,South Africa
8507,29.0,-31.0,28.0,-31.0,28.0,-30.0,29.0,-30.0,29.0,-31.0,1.0075734617809453,0.013019327573028103,410182.0,3903.1352157985957,South Africa
8508,30.0,-31.0,29.0,-31.0,29.0,-30.0,30.0,-30.0,30.0,-31.0,1.091983929897348,0.030244747117585773,960762.0,2737.62945708057,South Africa
8509,31.0,-31.0,30.0,-31.0,30.0,-30.0,31.0,-30.0,31.0,-31.0,3.9974520603815713,0.01906344481325066,591142.0,13314.272884567896,South Africa
8510,116.0,-31.0,115.0,-31.0,115.0,-30.0,116.0,-30.0,116.0,-31.0,5.932220195730528,0.003917316171919818,0.0,100275.52286781334,Australia
8511,117.0,-31.0,116.0,-31.0,116.0,-30.0,117.0,-30.0,117.0,-31.0,1.3538694009184837,0.009289526099956737,0.0,237793.4396882855,Australia
8512,118.0,-31.0,117.0,-31.0,117.0,-30.0,118.0,-30.0,118.0,-31.0,2.031445565323035,0.0029154090493239563,0.0,74628.68810286529,Australia
8513,119.0,-31.0,118.0,-31.0,118.0,-30.0,119.0,-30.0,119.0,-31.0,3.273549427588781,0.00023222390721198684,0.0,5944.471341121349,Australia
8514,120.0,-31.0,119.0,-31.0,119.0,-30.0,120.0,-30.0,120.0,-31.0,1.7852464069922764,3.6858896484902506e-05,1103.0,57.660660821552135,Australia
8515,121.0,-31.0,120.0,-31.0,120.0,-30.0,121.0,-30.0,121.0,-31.0,0.0,1.3731085392942887e-06,43.0,0.1516937844837919,Australia
8516,123.0,-31.0,122.0,-31.0,122.0,-30.0,123.0,-30.0,123.0,-31.0,3.2185216028449048e-15,1.2924648875240645e-06,41.0,0.024330262547413245,Australia
8517,147.0,-31.0,146.0,-31.0,146.0,-30.0,147.0,-30.0,147.0,-31.0,0.0,1.1015597163798942e-05,349.0,1.0569077864712484,Australia
8518,148.0,-31.0,147.0,-31.0,147.0,-30.0,148.0,-30.0,148.0,-31.0,2.300591518481572,2.9297597329354823e-05,0.0,0.45796492230862396,Australia
8519,149.0,-31.0,148.0,-31.0,148.0,-30.0,149.0,-30.0,149.0,-31.0,15.961517890294393,1.107508432154555e-05,0.0,283.5001879881023,Australia
8520,150.0,-31.0,149.0,-31.0,149.0,-30.0,150.0,-30.0,150.0,-31.0,5.156117056806883,5.820469007316996e-05,0.0,1489.9245999808481,Australia
8521,151.0,-31.0,150.0,-31.0,150.0,-30.0,151.0,-30.0,151.0,-31.0,1.1647278132538,0.002046301441098089,0.0,1048.9073039905093,Australia
8522,152.0,-31.0,151.0,-31.0,151.0,-30.0,152.0,-30.0,152.0,-31.0,0.07168610851901272,0.0011862959375890045,0.0,515.3269685102179,Australia
8523,153.0,-31.0,152.0,-31.0,152.0,-30.0,153.0,-30.0,153.0,-31.0,0.2851384226232767,0.0015349963220083426,48927.0,5.117242407263121,Australia
8524,-71.0,-32.0,-72.0,-32.0,-72.0,-31.0,-71.0,-31.0,-71.0,-32.0,81.72167738278708,0.002074479232471001,65666.0,374.3228231749139,Chile
8525,-70.0,-32.0,-71.0,-32.0,-71.0,-31.0,-70.0,-31.0,-70.0,-32.0,100.00000596046448,0.0017834172226278788,0.0,0.0,Chile
8527,-68.0,-32.0,-69.0,-32.0,-69.0,-31.0,-68.0,-31.0,-68.0,-32.0,73.76534938812256,0.0246421321082061,0.0,177996.34467503452,Argentina
8529,-66.0,-32.0,-67.0,-32.0,-67.0,-31.0,-66.0,-31.0,-66.0,-32.0,31.209286053975422,0.0006986307105888395,22269.0,1.4896325483292971,Argentina
8530,-65.0,-32.0,-66.0,-32.0,-66.0,-31.0,-65.0,-31.0,-65.0,-32.0,0.0559144379318847,0.003424638783389239,100240.0,7173.516164541981,Argentina
8531,-64.0,-32.0,-65.0,-32.0,-65.0,-31.0,-64.0,-31.0,-64.0,-32.0,7.691497355699539,0.06088759583798604,0.0,583401.0942462005,Argentina
8532,-63.0,-32.0,-64.0,-32.0,-64.0,-31.0,-63.0,-31.0,-63.0,-32.0,2.423186340967685e-15,0.038605781246893525,0.0,988231.4141509406,Argentina
8533,-62.0,-32.0,-63.0,-32.0,-63.0,-31.0,-62.0,-31.0,-62.0,-32.0,0.051083615592991315,0.019280017152790034,0.0,493530.19160282443,Argentina
8534,-61.0,-32.0,-62.0,-32.0,-62.0,-31.0,-61.0,-31.0,-61.0,-32.0,0.024221368948929012,0.0217260046247988,0.0,556142.6185603339,Argentina
8535,-60.0,-32.0,-61.0,-32.0,-61.0,-31.0,-60.0,-31.0,-60.0,-32.0,0.9911822775999705,0.019956535879628506,0.0,510847.7289386858,Argentina
8536,-59.0,-32.0,-60.0,-32.0,-60.0,-31.0,-59.0,-31.0,-59.0,-32.0,0.5143416735033195,0.003175430583905921,0.0,81284.723559998,Argentina
8537,-58.0,-32.0,-59.0,-32.0,-59.0,-31.0,-58.0,-31.0,-58.0,-32.0,0.7514763623476028,0.0017950813628389043,0.0,45950.521823905125,Argentina
8538,-57.0,-32.0,-58.0,-32.0,-58.0,-31.0,-57.0,-31.0,-57.0,-32.0,3.6141089474161467,0.003987973668973617,124014.0,2503.713908517623,Uruguay
8539,-56.0,-32.0,-57.0,-32.0,-57.0,-31.0,-56.0,-31.0,-56.0,-32.0,0.7427567926545937,0.0004490930307091859,14293.0,18.550929091863267,Uruguay
8540,-55.0,-32.0,-56.0,-32.0,-56.0,-31.0,-55.0,-31.0,-55.0,-32.0,0.14947772336502868,0.0020349651307887636,64685.0,150.5863286636365,Uruguay
8541,-54.0,-32.0,-55.0,-32.0,-55.0,-31.0,-54.0,-31.0,-54.0,-32.0,0.1183856123437484,0.0012987156374113594,0.0,1882.8572912942209,Brazil
8542,-53.0,-32.0,-54.0,-32.0,-54.0,-31.0,-53.0,-31.0,-53.0,-32.0,0.8358923563112816,0.0021813835044053437,69454.0,68.9797728589537,Brazil
8543,-52.0,-32.0,-53.0,-32.0,-53.0,-31.0,-52.0,-31.0,-52.0,-32.0,5.6232692052920665,0.022287057276261964,707421.0,2463.0953851126706,Brazil
8544,-51.0,-32.0,-52.0,-32.0,-52.0,-31.0,-51.0,-31.0,-51.0,-32.0,11.34366790453593,9.837899178690677e-06,0.0,251.83070264674856,Brazil
8545,19.0,-32.0,18.0,-32.0,18.0,-31.0,19.0,-31.0,19.0,-32.0,1.1054810136556625,0.0027896987057929364,88814.0,94.71892316490622,South Africa
8546,20.0,-32.0,19.0,-32.0,19.0,-31.0,20.0,-31.0,20.0,-32.0,1.2347033713012934,0.00046818097468611096,14891.0,27.286065486634325,South Africa
8547,21.0,-32.0,20.0,-32.0,20.0,-31.0,21.0,-31.0,21.0,-32.0,2.1355657571746777e-16,5.9653813530978795e-05,1901.0,0.028187964754659813,South Africa
8548,23.0,-32.0,22.0,-32.0,22.0,-31.0,23.0,-31.0,23.0,-32.0,1.329988965338286e-16,0.0006199708944819039,19763.0,0.07807401531413201,South Africa
8549,24.0,-32.0,23.0,-32.0,23.0,-31.0,24.0,-31.0,24.0,-32.0,2.2762284958701536e-15,0.0007397006228753274,23580.0,0.037303981770768456,South Africa
8550,25.0,-32.0,24.0,-32.0,24.0,-31.0,25.0,-31.0,25.0,-32.0,0.0,0.0013217627041640031,42136.0,0.01288677779143974,South Africa
8551,26.0,-32.0,25.0,-32.0,25.0,-31.0,26.0,-31.0,26.0,-32.0,1.794152233998455e-14,0.0021143176260858213,67322.0,64.29322870609118,South Africa
8552,27.0,-32.0,26.0,-32.0,26.0,-31.0,27.0,-31.0,27.0,-32.0,9.401172936425914e-05,0.007470897895238838,238107.0,45.636171936768854,South Africa
8553,28.0,-32.0,27.0,-32.0,27.0,-31.0,28.0,-31.0,28.0,-32.0,0.14450364202881855,0.012910533234730336,409593.0,1591.192998006373,South Africa
8554,29.0,-32.0,28.0,-32.0,28.0,-31.0,29.0,-31.0,29.0,-32.0,0.5833758196483056,0.032468633745069544,1028416.0,5340.5861162110305,South Africa
8555,30.0,-32.0,29.0,-32.0,29.0,-31.0,30.0,-31.0,30.0,-32.0,0.1379052991978824,0.012403496998749932,393683.0,1387.2434361531584,South Africa
8556,116.0,-32.0,115.0,-32.0,115.0,-31.0,116.0,-31.0,116.0,-32.0,5.944301933050156,0.04881441790744683,1524010.0,25810.53531161375,Australia
8557,117.0,-32.0,116.0,-32.0,116.0,-31.0,117.0,-31.0,117.0,-32.0,5.64859521885713,0.01202156227411211,0.0,154413.43240436222,Australia
8558,118.0,-32.0,117.0,-32.0,117.0,-31.0,118.0,-31.0,118.0,-32.0,2.132389508187771,0.008076419148622645,0.0,206740.30828378393,Australia
8559,119.0,-32.0,118.0,-32.0,118.0,-31.0,119.0,-31.0,119.0,-32.0,3.175040582815806,0.005528365106585589,0.0,141515.17961220912,Australia
8560,120.0,-32.0,119.0,-32.0,119.0,-31.0,120.0,-31.0,120.0,-32.0,4.755351940790812,0.0003465305191336043,0.0,8870.493845981095,Australia
8561,121.0,-32.0,120.0,-32.0,120.0,-31.0,121.0,-31.0,121.0,-32.0,0.0,1.3799161944199706e-06,43.0,0.24878440183671482,Australia
8562,122.0,-32.0,121.0,-32.0,121.0,-31.0,122.0,-31.0,122.0,-32.0,2.0183703254661407e-14,2.5569769390409573e-05,813.0,1.5132508479850346,Australia
8563,123.0,-32.0,122.0,-32.0,122.0,-31.0,123.0,-31.0,123.0,-32.0,1.8709358037542817e-15,7.675799086018975e-07,0.0,19.648522942727407,Australia
8564,133.0,-32.0,132.0,-32.0,132.0,-31.0,133.0,-31.0,133.0,-32.0,27.400606870651245,7.159942248146136e-06,0.0,183.28031772945604,Australia
8565,134.0,-32.0,133.0,-32.0,133.0,-31.0,134.0,-31.0,134.0,-32.0,6.705926358699799,4.733653933798918e-05,0.0,1211.7215012908684,Australia
8566,139.0,-32.0,138.0,-32.0,138.0,-31.0,139.0,-31.0,139.0,-32.0,2.5504086166620255,5.8804878994626524e-05,0.0,82.77341026485722,Australia
8567,146.0,-32.0,145.0,-32.0,145.0,-31.0,146.0,-31.0,146.0,-32.0,0.04107139344948034,0.00012580484893335767,0.0,24.915173058574222,Australia
8568,147.0,-32.0,146.0,-32.0,146.0,-31.0,147.0,-31.0,147.0,-32.0,0.23259158430543417,1.133661702375935e-06,0.0,29.01949063387705,Australia
8569,148.0,-32.0,147.0,-32.0,147.0,-31.0,148.0,-31.0,148.0,-32.0,0.00010459380822249808,0.00019265734042623047,0.0,5.920779718587379,Australia
8570,149.0,-32.0,148.0,-32.0,148.0,-31.0,149.0,-31.0,149.0,-32.0,11.900839830438297,0.00148663496563751,0.0,83.8428753040353,Australia
8571,150.0,-32.0,149.0,-32.0,149.0,-31.0,150.0,-31.0,150.0,-32.0,1.8582453951239586,2.519546047742988e-05,0.0,644.9538057152566,Australia
8572,151.0,-32.0,150.0,-32.0,150.0,-31.0,151.0,-31.0,151.0,-32.0,0.8871017334361871,8.989077369764811e-05,0.0,2301.025482226112,Australia
